task	stimulus	response	goodness	reactionTime	jmen	vek	vzdel	del_vzdel	hud_tel	posl	hud_akt	tanec	strun	klav	dech	perk	vs_jaz
sp_zacvik	07-X-X-láká_,07-X-X-láká_,30_07-X-X-láká_-0.7	A	2	11.591824240233272	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_zacvik	up_4_ST_09-X-X-známá,09-X-X-známá,09-X-X-známá	B	1	10.016155544909708	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	40_10-začala-X-X-1.4,10-začala-X-X,10-začala-X-X	B	3	10.532638785098305	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	08-X-X-vláda_,08-X-X-vláda_,down_3_ST_08-X-X-vláda_	A	1	10.072208758376023	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	40_14-X-rajčata-X_-1.4,14-X-rajčata-X_,14-X-rajčata-X_	B	2	12.749006787177283	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	06-X-mláďata-X,06-X-mláďata-X,30_06-X-mláďata-X-0.7	A	3	9.739442443105093	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	up_3_ST_14-X-rajčata-X_,14-X-rajčata-X_,14-X-rajčata-X_	B	3	14.795958285200529	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	09-X-X-známá,09-X-X-známá,20_09-X-X-známá-0.8	A	1	10.620876256618534	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	20_09-X-X-známá-0.8,09-X-X-známá,09-X-X-známá	B	1	9.560381975922537	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	16-X-X-radar,16-X-X-radar,up_3_ST_16-X-X-radar	A	1	8.776702206563714	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	06-X-mláďata-X,06-X-mláďata-X,down_4_ST_06-X-mláďata-X	A	1	9.12462910788829	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
sp_test	down_4_ST_06-X-mláďata-X,06-X-mláďata-X,06-X-mláďata-X	A	2	10.880167870495992	5269	29	zadne	0	ne	pas	ne	vubec	ne	ne	ne	ne	ne
