task	stimulus	response	goodness	reactionTime	jmen	vek	vzdel	del_vzdel	hud_tel	posl	hud_akt	tanec	strun	klav	dech	perk	vs_jaz
sp_zacvik	07-X-X-láká_,07-X-X-láká_,30_07-X-X-láká_-0.7	A	2	10.064164439894096	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_zacvik	up_4_ST_09-X-X-známá,09-X-X-známá,09-X-X-známá	B	1	8.769159069099764	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,40_14-X-rajčata-X_-1.4	A	3	15.536206556979497	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_4_ST_03-mávátka-X-X,03-mávátka-X-X,03-mávátka-X-X	B	3	13.264600528837978	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	40_14-X-rajčata-X_-1.4,14-X-rajčata-X_,14-X-rajčata-X_	A	3	9.584219083710723	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,up_3_ST_14-X-rajčata-X_	A	2	12.400103504774776	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_3_ST_08-X-X-vláda_,08-X-X-vláda_,08-X-X-vláda_	B	2	9.352290444735669	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	16-X-X-radar,16-X-X-radar,up_3_ST_16-X-X-radar	A	1	8.69641630430737	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	10-začala-X-X,10-začala-X-X,40_10-začala-X-X-1.4	A	3	8.840390189255345	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	09-X-X-známá,09-X-X-známá,20_09-X-X-známá-0.8	A	1	8.992324024421698	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	40_10-začala-X-X-1.4,10-začala-X-X,10-začala-X-X	B	2	8.278333279788956	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,down_4_ST_06-X-mláďata-X	A	2	9.03233721045536	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_4_ST_06-X-mláďata-X,06-X-mláďata-X,06-X-mláďata-X	B	3	9.559125391635515	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	up_3_ST_16-X-X-radar,16-X-X-radar,16-X-X-radar	B	2	8.176167781099833	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	03-mávátka-X-X,03-mávátka-X-X,down_4_ST_03-mávátka-X-X	A	2	7.8926518593851664	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	20_09-X-X-známá-0.8,09-X-X-známá,09-X-X-známá	B	2	8.838206671517513	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	08-X-X-vláda_,08-X-X-vláda_,down_3_ST_08-X-X-vláda_	A	2	9.120321856549193	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	13-X-armáda-X_,13-X-armáda-X_,100_13-X-armáda-X_-2	A	2	9.392292176799613	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,30_06-X-mláďata-X-0.7	A	3	8.944413745323187	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	100_13-X-armáda-X_-2,13-X-armáda-X_,13-X-armáda-X_	A	3	8.882342448551075	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	30_06-X-mláďata-X-0.7,06-X-mláďata-X,06-X-mláďata-X	B	3	22.496401218590435	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	up_3_ST_14-X-rajčata-X_,14-X-rajčata-X_,14-X-rajčata-X_	B	2	8.849978558727209	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_4_ST_06-X-mláďata-X,06-X-mláďata-X,06-X-mláďata-X	A	3	8.552071422485755	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	40_14-X-rajčata-X_-1.4,14-X-rajčata-X_,14-X-rajčata-X_	A	2	8.85526163241478	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	40_10-začala-X-X-1.4,10-začala-X-X,10-začala-X-X	A	3	8.123093717218955	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,up_3_ST_14-X-rajčata-X_	A	1	8.505728661045028	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	20_09-X-X-známá-0.8,09-X-X-známá,09-X-X-známá	B	2	8.96835114518812	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	16-X-X-radar,16-X-X-radar,up_3_ST_16-X-X-radar	A	1	8.808495074093965	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	03-mávátka-X-X,03-mávátka-X-X,down_4_ST_03-mávátka-X-X	A	2	7.451201339835952	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,down_4_ST_06-X-mláďata-X	A	2	8.659027753527127	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_3_ST_08-X-X-vláda_,08-X-X-vláda_,08-X-X-vláda_	A	2	8.824992980951288	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,40_14-X-rajčata-X_-1.4	A	2	9.688252976286222	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	10-začala-X-X,10-začala-X-X,40_10-začala-X-X-1.4	A	3	10.488534296957475	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	30_06-X-mláďata-X-0.7,06-X-mláďata-X,06-X-mláďata-X	B	3	8.462421201577772	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	100_13-X-armáda-X_-2,13-X-armáda-X_,13-X-armáda-X_	B	2	8.349890419032864	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,30_06-X-mláďata-X-0.7	B	3	8.257154610432913	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	up_3_ST_14-X-rajčata-X_,14-X-rajčata-X_,14-X-rajčata-X_	B	3	8.655007410158916	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	09-X-X-známá,09-X-X-známá,20_09-X-X-známá-0.8	A	2	8.824415253894848	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	up_3_ST_16-X-X-radar,16-X-X-radar,16-X-X-radar	B	2	8.389404938336316	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	down_4_ST_03-mávátka-X-X,03-mávátka-X-X,03-mávátka-X-X	B	3	7.905920584879231	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	08-X-X-vláda_,08-X-X-vláda_,down_3_ST_08-X-X-vláda_	A	1	8.60760026763222	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
sp_test	13-X-armáda-X_,13-X-armáda-X_,100_13-X-armáda-X_-2	A	2	8.416197170310312	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_zacvik	02_m1_comp_C_dorian,02_m1_comp_C_dorian,up_4_ST_02_m1_comp_C_dorian	A	2	11.219692307262134	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_zacvik	0_33_shorter_04_m1_comp_B_lower_lydian,04_m1_comp_B_lower_lydian,04_m1_comp_B_lower_lydian	B	2	10.24441165008326	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	06_m1_comp_D_locrian,06_m1_comp_D_locrian,0_17_shorter_06_m1_comp_D_locrian	B	3	14.870009316825774	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	10_m2_comp_C_lydian,10_m2_comp_C_lydian,down_3_ST_10_m2_comp_C_lydian	B	3	13.936964753899685	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	up_1_ST_01_m1_comp_B_lower_ionian,01_m1_comp_B_lower_ionian,01_m1_comp_B_lower_ionian	B	2	13.655953340438984	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	08_m2_comp_D_dorian,08_m2_comp_D_dorian,up_3_ST_08_m2_comp_D_dorian	B	3	14.28852563663854	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_50_longer_12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian	B	3	13.235311610833172	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	up_2_ST_18_m3_comp_C_locrian,18_m3_comp_C_locrian,18_m3_comp_C_locrian	B	3	13.481545699244101	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	up_3_ST_08_m2_comp_D_dorian,08_m2_comp_D_dorian,08_m2_comp_D_dorian	A	3	14.440498582920814	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	down_3_ST_10_m2_comp_C_lydian,10_m2_comp_C_lydian,10_m2_comp_C_lydian	B	3	14.065979754410936	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	13_m3_comp_D_ionian,13_m3_comp_D_ionian,0_25_shorter_13_m3_comp_D_ionian	A	2	13.274379145953233	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_25_shorter_13_m3_comp_D_ionian,13_m3_comp_D_ionian,13_m3_comp_D_ionian	A	3	13.752936057515708	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	01_m1_comp_B_lower_ionian,01_m1_comp_B_lower_ionian,up_1_ST_01_m1_comp_B_lower_ionian	A	3	13.617130529158626	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_33_longer_02_m1_comp_C_dorian,02_m1_comp_C_dorian,02_m1_comp_C_dorian	B	3	14.794137662747193	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_33_shorter_10_m2_comp_C_lydian,10_m2_comp_C_lydian,10_m2_comp_C_lydian	B	3	15.168082395947303	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	down_1_ST_13_m3_comp_D_ionian,13_m3_comp_D_ionian,13_m3_comp_D_ionian	B	3	13.235005147301447	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	02_m1_comp_C_dorian,02_m1_comp_C_dorian,0_33_longer_02_m1_comp_C_dorian	A	2	11.844457465962968	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	13_m3_comp_D_ionian,13_m3_comp_D_ionian,down_1_ST_13_m3_comp_D_ionian	A	3	14.18477641711397	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_17_shorter_06_m1_comp_D_locrian,06_m1_comp_D_locrian,06_m1_comp_D_locrian	A	3	15.126078174740542	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian,0_50_longer_12_m2_comp_B_lower_locrian	A	3	13.594676837418696	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	10_m2_comp_C_lydian,10_m2_comp_C_lydian,0_33_shorter_10_m2_comp_C_lydian	A	2	13.541250494126853	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	18_m3_comp_C_locrian,18_m3_comp_C_locrian,up_2_ST_18_m3_comp_C_locrian	A	2	12.987408315861455	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_17_shorter_06_m1_comp_D_locrian,06_m1_comp_D_locrian,06_m1_comp_D_locrian	A	3	13.482051908831266	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	08_m2_comp_D_dorian,08_m2_comp_D_dorian,up_3_ST_08_m2_comp_D_dorian	B	3	15.18986672887171	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian,0_50_longer_12_m2_comp_B_lower_locrian	A	3	14.864392681192754	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	06_m1_comp_D_locrian,06_m1_comp_D_locrian,0_17_shorter_06_m1_comp_D_locrian	A	2	13.649260590382674	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	10_m2_comp_C_lydian,10_m2_comp_C_lydian,down_3_ST_10_m2_comp_C_lydian	B	3	13.386545915752425	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	10_m2_comp_C_lydian,10_m2_comp_C_lydian,0_33_shorter_10_m2_comp_C_lydian	A	2	13.662883550842658	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_50_longer_12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian,12_m2_comp_B_lower_locrian	B	3	13.992288824417415	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	02_m1_comp_C_dorian,02_m1_comp_C_dorian,0_33_longer_02_m1_comp_C_dorian	A	3	11.109989258411112	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	down_1_ST_13_m3_comp_D_ionian,13_m3_comp_D_ionian,13_m3_comp_D_ionian	B	2	11.866431487801602	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	0_25_shorter_13_m3_comp_D_ionian,13_m3_comp_D_ionian,13_m3_comp_D_ionian	B	2	11.709748166317793	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
mu_test	18_m3_comp_C_locrian,18_m3_comp_C_locrian,up_2_ST_18_m3_comp_C_locrian	B	3	13.669504783428598	7095	25	zadne	0	ne	akt	ne	prilez	ne	ne	ano	ne	filog
